ArtistID,Name
24432,Edward Calvert
24433,Fabio Calvo
24434,Valerio Dorico
24435,Tolomeo Egnazio
24436,Ludovico Arrighi
24437,Cardinal Francesco Armellini de' Medici
24438,Fabio Timotheo
24439,"Liechtenstein, Venice"
24440,Camillo Camilli
24441,Girolamo Parro
24442,Francesco Ziletti
24443,F. Desventes
24444,F. P. Hebrard
24445,Librairie rue Visconti
24446,Nicolo Campana
24447,Campbell Brick & Tile Co.
24448,Robert Minton Taylor
24449,J. Fleming & Co.
24450,J. Creese & Co.
24451,George Eyre
24452,S. Harding
24453,Mark Campbell
24454,Orson Campbell
24455,Russell R. Lewis
24456,T. Cogan
24457,Pieter Camper
24458,Antonio Campo
24459,Tromba & Bartoli
24460,Pietro Camporesi
24461,Puccinelli
24462,"Giuseppe Vita, Italian"
24463,Maurice-Jacques-Yvan Camus
24464,Librairie des Arts Décoratifs
24465,Georges Darcy
24466,G. Zanetti
24467,Frances Toor
24468,Robert H. Canfield
24469,Girolamo d'Anghieri Canini
24470,Nicola Laghi
24471,Giorgio Polacco
24472,Leopold Voigt
24473,Antonio del Pedro
24474,Garrett
24475,David Loggan
24476,Johannes Bapt. Cantalycius
24477,F. Jacobi
24478,Bernardo Zucchetta
24479,"The Canton Art Metal Company, Inc."
24480,Canton Cutlery Co.
24481,Canton Steel Roofing Co.
24482,Eli Cantor
24483,Milton Glaser
24484,The Composing Room
24485,Federico Cantù
24486,Galería de Arte Mexicano
24487,J. W. & J. A. Pagworth
24488,Ange Capel
24489,Thomas de Leu
24490,Gridley James Fox Bryant
24491,Giuseppe Capparoni
24492,Johann Clein and Peter Himel
24493,Alberto Caprara
24494,Erede di Domenico Barbieri
24495,Antonio Caputi
24496,Vincenzo Pauria
24497,"Prestige Art, Ltd."
24498,F. R. Carabin
24499,Librairie Niclaus
24500,Livia Doria Caraffa
24501,Reale Stamperia
24502,Raphael Morghen
24503,Juan Caramuel de Lobkowitz
24504,Imprenta Obispal
24505,Camillo Corrado
24506,Victor von Carben
24507,Georg Diemar
24508,"Carbone, Inc."
24509,Antoine Alexandre Joseph Cardon
24510,Adam de Cardonnel
24511,Edwards
24512,Giosuè Carducci
24513,Nicola Zanichelli
24514,M. A. Carême
24515,Carey & Hart Company
24516,William Syckelmoore
24517,Charles Philipon
24518,Will Carleton
24519,Arthur Burdett Frost
24520,W. R. Synder
24521,Edith Forbes
24522,Thomas Nast
24523,Thure de Thulstrup
24524,Bliss Carman
24525,Louis Joseph Masquelier
24526,Count Karel Gustav Hjalmar de Mörner
24527,Francesco Bourlie
24528,Universal Engraving Company
24529,Thomas Cox
24530,Bill Goldston
24531,Bernard
24532,Fabritius Caroso
24533,il Muschio
24534,J. Carot
24535,Aug. Godchaux et Cie.
24536,Capenter's Co. of Philadelphia
24537,D. Humphreys
24538,J. H. Morris
24539,Emilie Carpentier
24540,Théodore Lefeve et Emile Guérin
24541,H. D. Carr
24542,Mathews and Leigh
24543,Sir John Carr
24544,Richard Phillips
24545,"John Russell, 6th Duke of Bedford"
24546,Francesco Carradori
24547,Tallis & Co.
24548,H. D. Smith & Company
24549,Ware Brothers Publishing
24550,Dempsey & Carroll
24551,George D. Carroll
24552,Austin Dobson
24553,Robert Murray Wright
24554,Carrom-Archarena Co.
24555,"Carson, Pirie, Scott & Co."
24556,Joseph Carstairs
24557,William Molineux
24558,H. Mutlow
24559,Vincenzo Cartari
24560,Bolognino Zaltieri
24561,Antoine du Verdier
24562,Guichard Iullieron
24563,Barthélemy Honorat
24564,Carter & Anysley
24565,George H. Carter Co.
24566,Owen Carter
24567,"Niccolo Forteguerri (Niccolo Carteromaco, pseudonym)"
24568,Francesco Pitteri
24569,A. E. Cartier Sons Co.
24570,Gustave Carulli
24571,Godefroy Engelmann
24572,Carl Gustav Carus
24573,Franz Seraph Hanfstaengl
24574,August Weichardt
24575,Enrico Caruso
24576,La Follia di New York
24577,José de Casanova
24578,Diego Diaz de la Carrera
24579,Pedro de Villafranca
24580,Caslon Letter Foundry
24581,William Marshall Craig
24582,George Wilmet Bonner
24583,John Varley
24584,Sir Augustus Wall Callcott
24585,T. Moule
24586,John Berryman
24587,Richard Thomson
24588,Guido Casoni
24589,Giovambattista Casotti
24590,Cosimo Mogalli
24591,Alessandro Saller
24592,Giuseppe Manni
24593,Peter Wagner
24594,A. M. Cassandre [pseudonum]
24595,Blaise Cendrars
24596,Giulio Casserio (Casserius)
24597,Giuliano Cassiani
24598,Alb. Ronco
24599,Abraham Someren & Arnold Ravestein
24600,Baron Jacques Le Roy
24601,Johannes Collin
24602,Jacobus Harrewijn
24603,Castellano Castellani
24604,Francesco Castelli
24605,Alberto da Castello
24606,Melchior Sessa & Piero Ravani
24607,Domenico & Giovanni Battista Guerra
24608,Lodovico Castelvetro
24609,Bartolomeo Crivellari
24610,Francesco Petrarca
24611,A. Castermans
24612,Enoblet
24613,Edouard [?] Bouvenne
24614,Antoine Borel
24615,John Strange
24616,A. Castillon
24617,Amédée Bédelet
24618,Agnes Castle
24619,Egerton Castle
24620,Charles Robinson
24621,C. L. Castle
24622,"T. H. McAllister, Philadelphia, Pennsylvania"
24623,"Cercle de la Librairie, Paris"
24624,Barrois
24625,D. Isaacs & Co.
24626,P. N. Gaucher
24627,Sornet
24628,Girolamo Cataneo
24629,Pietro Cataneo
24630,House of Aldus
24631,Enea Piccolomini
24632,Baldo Catani
24633,Prospero Scavezzi
24634,Catch'em Alive! (Trademark)
24635,Jacques Cathalan
24636,La Veuve Mazières
24637,Simon Thomassin
24638,Lemoine
24639,Saint Catherine
24640,Girolamo Plato Benedetti
24641,Léon Cau & Cie
24642,Isaac de Caus
24643,Thomas Rowlett
24644,Peter Stent
24645,Salomon de Caus
24646,Johann Theodor de Brij
24647,"Frederick V, King of Bohemia"
24648,Jan Norton
24649,"Anne of Denmark, Queen of England"
24650,D. H. Cause
24651,Marcus Doornick
24652,"William III, King of England and Ireland, and Prince of Orange"
24653,Hemery
24654,J. Le Roy
24655,Françoise Charlotte Liottier
24656,Petit
24657,Pierre Viel
24658,Mme. Darby
24659,Louis Stanislas Xavier de Bourbon
24660,LeRoy
24661,Domenico Cavalca
24662,Otinus de Luna of Pavia
24663,Nicolò and Domenicò Sandri Fratelli dal Jesu
24664,Giovanni Battista Cavalieri
24665,Bartolomeo Grassi
24666,"John Frederick Vaughan, 2nd Earl of Cawdor"
24667,John Cawse
24668,Jacques Cazotte
24669,Houghton Mifflin Company
24670,Comte Marin Carburi de Ceffalonie
24671,V. Blarenbergh
24672,Rémi Henri Joseph Delvaux
24673,Eustachio Celebrino
24674,Clara Louise Penney
24675,Hispanic Society of America
24676,Leicester College of Arts and Crafts
24677,Ella Young
24678,Joy Williams
24679,J. S. O'Connor
24680,Myra Leigh
24681,G. Gurr
24682,Alina Centikiewiczowie
24683,Czeslaw Centikiewiczowie
24684,Central Iron & Wire Works
24685,Emmanuel Wyttenbach
24686,Century Furniture Company
24687,Masson-Debonelle
24688,Guillaume Desprez
24689,Dall'I. R. Stamperia
24690,Giuseppe Cerini
24691,Giuseppe Galeazzi
24692,Pietro Cerini
24693,J. Bazzani
24694,Alberto Pazzoni
24695,Giacomo Certani
24696,Prospero Vedrotti
24697,Michele Augusta
24698,Giacomo Carboni
24699,Cristofaro Cattelli
24700,Prospero Manzini
24701,Orazio Talami
24702,Francesco Torri
24703,T. M'Lean and Stockdale
24704,J. Brettell
24705,Thomas Shelton
24706,"Constable & Co., Ltd."
24707,J. B. Trend
24708,Enric Cristòfol Ricart
24709,Imprenta de Tomas Grochs
24710,J. and R. Tonson
24711,Gerard Vandergucht
24712,Gregorio Mayans y Siscar
24713,John Ozell
24714,G. Kent
24715,Jos. Scholz
24716,C. Frantz
24717,Jouvet et Cie.
24718,Vincenzo Cervio
24719,Gabbia
24720,Giulio Burchioni
24721,Jacobus de Cessolis
24722,Roffet
24723,Pierre Chabat
24724,A. Morel
24725,Alfredo Chacon
24726,Gerd Leufert
24727,Museo de Bellas Artes
24728,Marc Chagall
24729,Gustave Coquiot
24730,Musée du Louvre
24731,R. S. Kirby
24732,William Henry Ireland
24733,The Challenge Machinery Company
24734,Patrick R. Chalmers
24735,L. Hummel
24736,Jonathan Cape
24737,Butler & Tanner
24738,Henry Bernard Chalon
24739,Chalon & Nattes
24740,Sir Richard Phillips & Co.
24741,"CHAM (Amédée Charles Henri, Comte de Noé)"
24742,Hautecoeur Frères
24743,Libraire Nouvelle et Charivari
24744,Claude-Antoine Chambelland
24745,"Cernard-Defay, Imprimeur de la Mairie"
24746,John Chamberlaine
24747,Luigi Schiavonetti
24748,George Robert Lewis
24749,Georg Siegmund Facius
24750,"George Hawkins, the elder"
24751,G. and W. Nicol
24752,"White, Cochrane, and Co."
24753,Thomas Bowles & John Bowles
24754,Jean DuBreuil
24755,Ephraim Chambers
24756,James Hodgson
24757,John Wilson of Ellerey [wrote as Christopher North]
24758,Robert Chambers
24759,William Howison
24760,William Forrest
24761,Sir Henry Raeburn
24762,H. T. Ryan
24763,Lucy (Louisa) Johnstone
24764,Ignace Fougeron
24765,P. Foudrinier
24766,W. Griffin
24767,Chet-Qua
24768,"Griffin, Davis"
24769,"Tan Chetqua, of Quang-chew-fu"
24770,J. Almon
24771,Adelbert von Chamisso
24772,Julius Eduard Hitzig
24773,Johann Leonhard Schrag
24774,Symphorien Champier
24775,J. des Champs
24776,S. Gueynard & J. Huquetan
24777,Vincent de Portunaire
24778,Joseph Champion
24779,Jonathan Howard
24780,James Hullett
24781,Dentu
24782,Chandler & Co.
24783,John Greene Chandler
24784,"Herbert H. Hosmer, Jr."
24785,College Press
24786,Richard Chandler
24787,The Society of Dilettanti
24788,L. Myers
24789,Victor L. Chandler
24790,Channell Decorating Co.
24791,Favart
24792,Louis-Charles-Auguste Steinheil
24793,Harold Edward Monro
24794,The Westminster Press
24795,Charles Ginner
24796,André Derain
24797,Paul Nash
24798,Wyndham Lewis
24799,Ethelbert White
24800,George William Bissill
24801,Constant Le Breton
24802,Eric Fitch Daglish
24803,Blair Rowlands Hughes-Stanton
24804,Leon Underwood
24805,Elizabeth Pyke
24806,Rupert Lee
24807,Terrence Prentis
24808,Edward Gordon Craig
24809,Albert Daniel Rutherston
24810,Marion Mitchell
24811,William Patrick Roberts
24812,Ferdinand Procházko
24813,Elizabeth V. Huntington
24814,Auguste Chapuis
24815,Rodolphe Darzens
24816,Schelte Adams à Bolswert
24817,John Reuben Chapin
24818,D. Bigelow & Co.
24819,C. C. Chapman
24820,George Chapman
24821,Christopher Marlowe
24822,Ballantyne Press
24823,Charles de Sousy Ricketts
24824,Charles Haslewood Shannon
24825,Elkin Mathews & John Lane
24826,W. H. Chapman Co.
24827,"Chappell, Chase, Maxwell & Co."
24828,Nicolaus Chapron
24829,Nicolas de Staël
24830,J. Moyes
24831,A. Charayron
24832,Leon Durand
24833,Emile Thézard
24834,"Benjamin Roubaud (called ""Benjamin"")"
24835,Richard Charles
24836,William Charles
24837,Gaston Charlet
24838,Ch. Massin & Cie.
24839,Librairie d'Architecture et d'Art Décoratif
24840,Remy Charlip
24841,Burton Supree
24842,Parents' Magazine Press
24843,Taller de Gráfica Popular
24844,Georges Charmeton
24845,Audran
24846,Monsieur Mignard Ecuyer
24847,Girard Audran
24848,William Talman
24849,Paul Androuet Ducerceau
24850,F. Poilly
24851,Albert Nachbaur
24852,Octave Charpentier
24853,Sacha Finkelstein
24854,Paul Baudier
24855,"A. Plicque & Cie, Editions d'art du Croquis"
24856,Darling & Thompson
24857,W. & G. Munn
24858,Jacques de La Joue the Younger
24859,Charpentier & Fasquelles
24860,L. C. Chase & Co.
24861,Chase Brothers & Co.
24862,Count Alfred Guillaume Gabriel D'Orsay
24863,T. A. Lanlo
24864,Master of Liechtenstein
24865,Johannes Vingboons
24866,Philips Vingboons
24867,Jan van der Heyden
24868,Jan van der Heyden de jonge
24869,Jan Rieuwertsz
24870,"Peter van Lint, Flemish"
24871,Nicolaes Maes
24872,Jan van der Meer the Younger
24873,Max Liebermann
24874,Frank Eugene Chase
24875,J. F. Goodridge
24876,Charles T. Dillingham
24877,Walter H. Baker and Co.
24878,Stuart Chase
24879,Bartolomeo de Chasseneux
24880,Antoine Vincent
24881,Jean Gallaup de Chasteuil
24882,Jean Tholosan
24883,Pierre Gallaup de Chasteuil
24884,Jean Adibert
24885,Jean Claude Cundier
24886,Vicomte François Auguste René de Chateaubriand
24887,Brockhaus & Avenarius
24888,I. A. Meissner
24889,Alexis de Chateauneuf
24890,Thomas Talbot Bury
24891,Lady Mary Fox
24892,Barnett Newman
24893,Dubois Chateleraut
24894,J. Gozzi
24895,Chattanooga Roofing and Foundry Company
24896,William Andrew Chatto
24897,W. Little
24898,Lucas Hillian
24899,George Lance
24900,Alfred Elmore
24901,John Wykenham Archer
24902,Francis William Topham
24903,William Edward Frost
24904,Ary Scheffer
24905,Thomas Coram
24906,Joseph John Jenkins
24907,Franz Xaver Winterhalter
24908,Jakob Becker
24909,Charles Landelle
24910,Eduard Mandel
24911,Eduard Magnus
24912,Frederick Goodall
24913,Alfred Downing Fripp
24914,Francis Danby
24915,Eugen Neureuther
24916,Sebastián Gómez
24917,Edward Henry Wehnert
24918,Sir William Charles Ross
24919,Rainier Anslo
24920,William Parrott
24921,Galileo Galilei
24922,Solomon Alexander Hart
24923,M. l'Abbe de la Chau
24924,Huet
24925,Jean de Meun
24926,Keith Henderson
24927,Mark Harvey Liddell
24928,Norman Wilkinson
24929,Guillaume de Lorris
24930,Geoffrey Chaucer
24931,M. [François] Chaussier
24932,M. Dutertre
24933,Charles Louis Fleury Panckoucke
24934,Leopold Chauveau
24935,Séraphin
24936,Jules Dumas
24937,Fleury Chavant
24938,Georges Schlatter
24939,Atelier de H. Mereau
24940,Jules Sette
24941,Lambert
24942,Henriette-Antoinette Vincent
24943,Chavant et Desaigne
24944,Angela Lorenz
24945,The Chefoo Silk Association
24946,Chelidonius
24947,M. M. Chenavard
24948,Ednah Dow Cheney
24949,Seth Cheney
24950,Jules Pascin
24951,Jacques Chereau
24952,Mathurin Cherpitel
24953,Chertablon
24954,George Gallet
24955,Cherubino da Firenze
24956,Francesco Benevenuto
24957,William Cheselden
24958,James Dodsley
24959,Ernest Chesneau
24960,Editions Jouast
24961,Augustin Chesneau
24962,Florentin Lambert
24963,Thomas Chester
24964,P. H. Reilly
24965,John Matthews
24966,Victor Chevalier
24967,Comte Louis de Chevigné
24968,Librairie de l'Académie des Bibliophiles
24969,Atelier Bachwitz
24970,Carl Graeff Printing
24971,Chicago Electric Light Enlarging Co.
24972,Chicago House Wrecking Company
24973,Chicago Interior Decorating Co.
24974,Chicago Millwork Supply Co.
24975,Chicago Sign Board Co.
24976,Chicago Society of Artists
24977,Gabriël Metsu
24978,Chickering & Sons
24979,Cornelis Galle II
24980,Pieter de Jode II
24981,Jules Chifflet
24982,Michael Noël Natalis
24983,Paulus Pontius
24984,Emanuel Pearson
24985,American Sunday School Union
24986,Augustus Köllner
24987,Henry Camp's Lithographic Press
24988,Charles H. Childs & Co.
24989,John W. Moore
24990,George Childs
24991,Wagner & McGuigan
24992,"Simpkin Marshall, Hamilton, Kent & Co."
24993,Lafcadio Hearn
24994,The China Decorator Publishing Co.
24995,Sonia Roetter
24996,Pieter de Molijn
24997,Thomas Johnson
24998,Butler Clowes
24999,Tobias Müller
25000,Johann Sebastian Müller
25001,Cornelius Heinrich Hemmerich
25002,William Foster
25003,Thomas Becket
25004,P.  A. de Hondt
25005,"Frank P. W. ""Chip"" Bellew"
25006,Chisholm Brothers
25007,"Charles Frey, Frankfurt-am-Main"
25008,"Louis Glaser, Leipzig, Germany"
25009,Zofia Chmurowa
25010,Wanda Gawin-Lange
25011,Choderlos de Laclos
25012,Ernest Dawson
25013,Charles Laborde
25014,M. Beaufumé
25015,The Nonesuch Press
25016,Imprimerie Protat Frères
25017,Georges Duval
25018,Berthold Ludwig Wolpe
25019,Comte Marie Gabriel August Florens de Choiseul-Gouffier
25020,Jean-Baptiste Tilliard
25021,"MM. Gourlier, Biet, Feu Grillon et Feu Tardieu"
25022,Louis Colas
25023,J. F. Chopart
25024,Guy Marchant
25025,"Anonymous, French, 15th century"
25026,Wanda Chotomska
25027,Mirosaw Pokora
25028,Korney Ivanovich Chukovskiy
25029,Yuriy Pavlovich Annenkov
25030,Raduga
25031,Yuri Alekseevich Vasnetsov
25032,James G. Gregory
25033,Georg Wigand
25034,Carl Andreae
25035,A. Gaber's Atelier für Holzschneidekunst
25036,Joos de Momper the Younger
25037,Pieter Moninckx
25038,Thomas Crofton Croker
25039,William Blackwood
25040,Cousin Mary
25041,"Phillips, Sampson & Co."
25042,M. C. O. Morris
25043,André Henri Pierre de Ridder
25044,"Isabella Macdonald Alden (""Pansy"")"
25045,Charles Christofle & Cie.
25046,D. A. Longuet
25047,Charles-Louis Malapeau
25048,Jean-Baptiste Dumas
25049,Motteroz
25050,Typographie Philippe Renoward
25051,Seversz
25052,Aurelius Cornelius
25053,Claude de Valles
25054,Aminadav Moisseevich Kanevskiy
25055,Solomon Southwick
25056,Benjamin Church
25057,"Philip, Sachem of the Wampanoags"
25058,Thomas Church
25059,Ezra Stiles
25060,Marco Antonio Ciappi
25061,P. Ioanne Ciermans
25062,Collegio Soctis Iesu
25063,D. Wolffgang Philipp Jacobus Unverzagt
25064,Whetstone and Buxton
25065,Giovanni Battista Ciotti
25066,Nicolo Moretti
25067,Comte M. Cisalpin
25068,J. M. Briozo
25069,Ann Nolan Clark
25070,"Branch of Education, United States Bureau of Indian Affairs"
25071,Emil Afraid-of-Hawk
25072,Andrew Standing Soldier
25073,Carroll W. Clark & Co.
25074,Clark & Company
25075,"M'Corquodale and Co., London"
25076,Clarke Brothers and Company
25077,Joséphin Péladan
25078,Sir Campbell Clarke
25079,Lida Clarkson
25080,M. J. Clarkson
25081,J. F. Ingalls
25082,Ladies Home Journal
25083,Paul Claudel
25084,Yale University Press
25085,Claybourn Process Corporation
25086,Clearfield Manufacturing Company
25087,Kate M. Cleary
25088,Way and Williams
25089,William Backus
25090,Samuel D. Backus
25091,Henry William Cleaveland
25092,Nehemiah Cleaveland Esq.
25093,Joseph Napoleon Gimbrede
25094,Robert Martin
25095,Otto Clemen
25096,Georges Clemenceau
25097,Henry Floury
25098,F. M. Senior
25099,American Publishing Co.
25100,Mark Twain [Samuel Langhorne Clemens]
25101,C. H. Warren
25102,Nicolas Clement
25103,Pierre Woeiriot de Bouzey II
25104,Johann Bebel
25105,Jean-Baptiste-André Gautier-Dagoty
25106,Henri-Charles Guérard
25107,Anthony d' Offay
25108,Heiner Bastian
25109,Elbracht
25110,Albert Cler
25111,John Clerk of Eldin
25112,Jean François Clermont
25113,Hendrik van Cleve
25114,Cleveland Hydraulic-Press Brick Co.
25115,N. G. Burgess & Co.
25116,James Arthur Cleveland
25117,Samyn
25118,Cleveland Non-Explosive Lamp Co.
25119,Douglas Cleverdon
25120,John Welcker
25121,George Frederick Handel
25122,Henry Purcell
25123,T. Frere
25124,Jules Cloquet
25125,Baldwin & Cradock
25126,G. Woodfall
25127,Andrew Best
25128,S. Leloir
25129,Marquis de Lafayette
25130,Albertus Clouwet
25131,F. T. Clymer
25132,The Coaching Club
25133,"Black, Starr & Frost"
25134,Eleanor Coade
25135,Coade's Artificial Stone Manufactory
25136,J. Strahan
25137,Samuel Coate
25138,Ebenezer Stalker
25139,The Reverend Richard Cobbold
25140,E. Shalders
25141,John Cobbold
25142,Elizabeth Knipe Cobbold
25143,Daniel Gardner
25144,Cocheco Manufacturing Company
25145,P. Martin von Cochem O.C.
25146,Joseph Wolff'sche Buchhandlung
25147,Lattré
25148,François Léandre Regnault Delalande
25149,John Strickland Goodall
25150,Atheneum
25151,Julius Lohmeyer
25152,Carl Marr
25153,Meissner & Buch
25154,Melchor de Aguirre
25155,Brian Robb
25156,André Deutsch
25157,Karel la Fargue
25158,Albert Neuhuys
25159,Ricardo Bofill
25160,Fernando Trueba
25161,Francisco Domingo y Marqués
25162,Ignacio de León y Escosura
25163,Adam van Noort
25164,Jan (Pietersz.) Saenredam
25165,Nicolaes Clock
25166,Gillis van Breen
25167,Lambert van Noort
25168,Edward Cocker
25169,John Overton
25170,Paul Morihien
25171,Guy Dollian
25172,Librairie Arthème Fayard
25173,Editions des Quatre Chemins
25174,Ducros & Colas
25175,"Ogden Codman, Jr."
25176,Edith Wharton
25177,N. R. Money
25178,Isaac van Ostade
25179,G. P. Putnam
25180,Benjamin H. Coe
25181,"Saxton, Pierce & Co."
25182,George Smith
25183,E. W. Coffin
25184,Alfred Cogniaux
25185,Elie Marchal
25186,Alexis Dallière
25187,L. Stroobant
25188,L. Cohn & Co.
25189,Waling Gerrits Dykstra
25190,Johann Ehrenfried Colberg
25191,Cadwallader David Colden
25192,Samuel Maverick
25193,Robert H. Colebrook
25194,John William Edy
25195,André Lhote
25196,Emile-Paul Freres
25197,David Scott
25198,Alexander Hill
25199,T. Constable
25200,John Brindley
25201,William Halfpenny
25202,Martín Rico y Ortega
25203,Chilmark Press
25204,Francisco Antonio de Sousa
25205,Henry Pearson
25206,Tamarind Lithography Workshop
25207,Reynal & Hitchcock
25208,Jacob Pynas
25209,Louise Colet
25210,Royer
25211,Georges Louis Le Rouge
25212,Constant Bourgeois
25213,Olympe Neveu
25214,Colette
25215,Dignimont
25216,Editions Mornay
25217,Jean Pavie
25218,Les Arts et le Livre
25219,Colgate & Co.
25220,Noel Ainé et Cie.
25221,Lothar Windsperger
25222,B. Schott Söhne
25223,Adriaen Collaert
25224,B. Riccius
25225,Mr. Collard
25226,Peter Nicholson
25227,James Dees
25228,Edward Train
25229,M. Colle
25230,"La Veuve Duchesene, Gueffier"
25231,V. G. Dmitruk
25232,Radyans'ka Ukraina
25233,"TsK LKSMU ""Molod"""
25234,Georges Valmier
25235,Richard de Lalonde
25236,Binelli
25237,Fay
25238,Gérardin
25239,Blanchard
25240,Boullay
25241,Le Roi Libraire
25242,François Marie Isidore Queverdo
25243,Paragon China
25244,W. Gordon
25245,J. Kay
25246,Alexander Runciman
25247,Christopher Colles
25248,John Payne Collier
25249,(Johann Christoph) Friedrich von Schiller
25250,Robert Seton
25251,Karl Kuntz
25252,Joseph Harrop
25253,Julius Bien
25254,Collins & Pell
25255,Arthur Collins
25256,Edward Withers
25257,Margaret Cavendish Bentinck
25258,James Cole
25259,"Simon Francis Ravenet, the elder"
25260,"William Cavendish, 1st Duke of Newcastle-upon-Tyne"
25261,Henry Cavendish
25262,"Elizabeth Talbot, Countess of Shrewsbury"
25263,"John Holles, I"
25264,"John Holles, II"
25265,J. Dowling
25266,Denzil Holles
25267,Gilbert Holles
25268,"John Holles, III"
25269,Aubrey de Vere
25270,Horace Vere
25271,Sir Francis Vere
25272,Michiel Jansz. van Mierevelt
25273,Sir Robert Harley
25274,Sir Edward Harley
25275,Samuel Cooper
25276,"Robert Harley, II"
25277,"Edward Harley, II"
25278,Jonathan Richardson Sr.
25279,"Edward Harley, III"
25280,Michael Dahl
25281,"Robert Ogle, II"
25282,"Robert Ogle, VI"
25283,Thomas Harley
25284,Cornelius Johnson
25285,J. Collins
25286,Samuel Collins
25287,Carlo Collodi
25288,Maria Louise Kirk
25289,Pierre Collot
25290,Anthoine Le Mercier
25291,J. Collyer
25292,Robson & Urquhart
25293,"Thomas Malton, the Elder"
25294,B. Chakhii
25295,The Colonial Company
25296,Colonial Fireplace Co.
25297,Francesco Colonna
25298,Giuseppe Colpani
25299,Giovanni Riccomini
25300,Giuseppe Patrini
25301,George Woolworth Colton
25302,J. H. Colton & Co.
25303,G. W. & C. B. Colton & Co.
25304,Columbia Motor Car Company
25305,Columbian Wagon Co.
25306,Miss E. G. Cumming
25307,Miss Carrie Smith
25308,R. Worthington
25309,A Cosmopolitan
25310,Francis B. Felt & Co.
25311,"T. Seddon, W. Spotswood, C. Cist & J. Trenchard"
25312,Kathleen Ainslie
25313,"Castell Brothers, Ltd."
25314,B. Cranston & Co.
25315,Columbus Card Company
25316,M. E. Colvin
25317,Gideon Saint
25318,George N. Comer
25319,"Rand, McNally & Company"
25320,"De Wolfe, Fiske & Co."
25321,Edgar Gilstrap Simpson
25322,Richard Bentley
25323,Samuel Bentley
25324,Percival Leigh
25325,Arthur Park
25326,George T. Comins
25327,T. H. Yudin
25328,Comisiòn Nacional Mexicana
25329,Comité d'Action
25330,G. van Gouwen
25331,Joseph Mulder
25332,Philip Tideman
25333,Eugène Plon
25334,Commercial Truck Co.
25335,Committee of the Asylum for the Deaf and Dumb
25336,Society for Promoting Christian Knowledge
25337,Compagnie des Cristalleries de Baccarat
25338,Charles Compaing
25339,Imprimerie Dondey-Dupre
25340,Nicolas of Frankfort
25341,G. E. Walter
25342,Compo Corp.
25343,Carlo Palese
25344,Alessandro Albrizzi
25345,Teodoro Viero
25346,Composite Iron Works Co.
25347,Claude François Messuy
25348,Comstock Brothers
25349,J. L. Comstock
25350,William T. Comstock
25351,"Conant, Ball & Co."
25352,Conant Brothers Company
25353,F. H. Conant's Sons
25354,Melchior Sessa
25355,Fra Michiel da Milano
25356,Sir William Congreve
25357,Thomas Egerton
25358,J. Whiting
25359,John Connelly
25360,McDuffee & Stratton Co.
25361,Robert Conner
25362,Faxon & Read
25363,C. J. Conolly & Co.
25364,Librairie L. Conquet
25365,Theodore Conrath
25366,The Bond Wheelwright Company
25367,Madeline Mason
25368,Conrey-Davis Manufacturing Co.
25369,Pietro Consagra
25370,Fratelli Fabbri Editori
25371,Consolidated Copying Co.
25372,Consolidated Portrait and Frame Co.
25373,Joullain
25374,Claude René Gabriel Poulleau
25375,Pierre André Barabé
25376,Ignazio Contessi
25377,Luca Contile
25378,Girolamo Bartoli
25379,Continental Can Company
25380,Mr. Lechard
25381,Landrin
25382,Nicolò Zoppino
25383,Matteo da Treviso
25384,Paulus Constantijn La Fargue
25385,Conway Manufacturing Co.
25386,Martin B. Brown
25387,Coogan Brothers
25388,G. & D. Cook & Co.
25389,"Cook, Redding, and Co."
25390,Cook & Watkins
25391,"Warren, Fuller & Co."
25392,Clarence Cook
25393,Henry H. Cook
25394,John Hawkesworth
25395,Captain James Cook
25396,James Rivington
25397,E. G. Gridley
25398,Bernard Romans
25399,Thomas Cooke
25400,Solomon Cook
25401,Henry Overton and J. Hoole
25402,William Fryer
25403,Reverend William Cook
25404,Charles Cooke
25405,S. Curtis
25406,Johann Caspar Lavater
25407,Lithographic Institution
25408,Cooley & Keese
25409,"A. T. Houel, New York"
25410,Charles De La Forest
25411,Barbara Cooney
25412,H. H. Cooper and Co.
25413,Cooper Diamond Industry of America
25414,Rev. Mr. Cooper [Richard Johnson]
25415,Silvester Tiffany
25416,Thomas Spencer
25417,J. C. Cooper
25418,Richard Cooper II
25419,Cooper Union Museum for the Arts of Decoration
25420,"Laura Copenhaver Industries, Inc."
25421,Soliani
25422,Henry Copland
25423,François Coppée
25424,Gambard and Marold
25425,E. H. Butler & Company
25426,C. Sherman & Sons
25427,George Holmes
25428,J. Eames
25429,Amelia Noel
25430,John Nixon
25431,Giovanni Carlo Coppola
25432,Massi & Landi
25433,Pierre Coquelay de Chausse
25434,Auguste Blaizot
25435,Maurice Potin
25436,Louis Raemaekers
25437,Cornelis van Poelenburch
25438,Jan Erasmus Quellinus
25439,Roelant Roghman
25440,Willem Romeyn
25441,P. & F. Corbin
25442,Corbitt Motor Truck Company
25443,Bernardino Corio
25444,Alexander Minutianus
25445,Edwin Corle
25446,Merle Armitage
25447,Al Ewers
25448,Carlos Dyer
25449,"Edward John Stevens, Jr."
25450,"Duell, Sloan, and Pearce"
25451,"Corlies, Macy & Co."
25452,Cid Corman
25453,Hidetaka Ohno
25454,Origin Press
25455,Sidney Corner
25456,"Smith, Elder, & Co."
25457,Frederick Augustus Sandys
